state,district,year,quarter,transaction_count,transaction_amount
Maharashtra,osmanabad district,2018,4,361661,675413933.6427854
Maharashtra,nagpur district,2018,4,1884842,3079870457.735389
Maharashtra,buldhana district,2018,4,548395,882485735.8053899
Maharashtra,nashik district,2018,4,1881354,3510737505.1936135
Maharashtra,akola district,2018,4,291472,438566131.34252876
Maharashtra,yavatmal district,2018,4,328480,522099654.290656
Maharashtra,aurangabad district,2018,4,1685901,2758523355.9782863
Maharashtra,amravati district,2018,4,546615,835558011.8434162
Maharashtra,washim district,2018,4,162834,248532488.31382594
Maharashtra,sangli district,2018,4,585846,988564434.293136
Maharashtra,gadchiroli district,2018,4,155411,258205021.08860207
Maharashtra,raigad district,2018,4,1080514,2059234953.96621
Maharashtra,palghar district,2018,4,1088141,1842460037.4482036
Maharashtra,jalna district,2018,4,389658,644345419.3688004
Maharashtra,gondia district,2018,4,254253,379834364.616676
Maharashtra,ahmednagar district,2018,4,1226980,2363347728.3655543
Maharashtra,pune district,2018,4,11075153,18048884123.019882
Maharashtra,beed district,2018,4,437218,815542341.0400636
Maharashtra,satara district,2018,4,716956,1153996303.1116636
Maharashtra,jalgaon district,2018,2,456493,640487534.1817575
Maharashtra,latur district,2018,2,348856,459161764.33925414
Maharashtra,thane district,2018,2,1773084,3339349832.4085298
Maharashtra,bhandara district,2018,2,142191,155791247.126618
Maharashtra,nandurbar district,2018,2,81758,129892439.53872508
Maharashtra,chandrapur district,2018,2,218475,273995050.81267655
Maharashtra,kolhapur district,2018,2,459551,602368098.7087289
Maharashtra,solapur district,2018,2,657732,1017429009.0580833
Maharashtra,mumbai district,2018,2,3277612,6048515205.760132
Maharashtra,sindhudurg district,2018,2,59117,82415986.89444102
Maharashtra,dhule district,2018,2,193300,272204202.2769386
Maharashtra,wardha district,2018,2,153356,194612545.356838
Maharashtra,parbhani district,2018,2,165911,209686461.81788087
Maharashtra,mumbai suburban district,2018,2,2055232,3877425976.6560874
Maharashtra,hingoli district,2018,2,99174,117125956.75740682
Maharashtra,ratnagiri district,2018,2,88067,127489340.06416306
Maharashtra,nanded district,2018,2,301594,409059135.82402456
Maharashtra,osmanabad district,2018,2,180136,259621224.30486536
Maharashtra,nagpur district,2018,2,792349,1325086381.0421863
Maharashtra,buldhana district,2018,2,289553,423294588.7912706
Maharashtra,nashik district,2018,2,956098,1502940957.143
Maharashtra,akola district,2018,2,150414,180567458.51767427
Maharashtra,yavatmal district,2018,2,175489,228933313.44599646
Maharashtra,aurangabad district,2018,2,789032,1121247393.1699817
Maharashtra,amravati district,2018,2,296011,374738414.3468704
Maharashtra,washim district,2018,2,88839,107100711.19311343
Maharashtra,sangli district,2018,2,317849,457068758.97068834
Maharashtra,gadchiroli district,2018,2,78306,105087908.63657811
Maharashtra,raigad district,2018,2,469802,849899520.0504555
Maharashtra,palghar district,2018,2,467130,737532817.3633374
Maharashtra,jalna district,2018,2,204649,264258550.15968144
Maharashtra,gondia district,2018,2,148668,195516935.27670705
Maharashtra,ahmednagar district,2018,2,616058,960786263.1601061
Maharashtra,pune district,2018,2,5162876,8513428062.925207
Maharashtra,beed district,2018,2,213528,305485923.1836834
Maharashtra,satara district,2018,2,357450,487452271.8579569
Maharashtra,jalgaon district,2018,3,595180,896878047.3857558
Maharashtra,latur district,2018,3,420545,638779718.7784297
Maharashtra,thane district,2018,3,2611297,4941785822.789892
Maharashtra,bhandara district,2018,3,175526,215305769.81174365
Maharashtra,nandurbar district,2018,3,108557,177379382.02461082
Maharashtra,chandrapur district,2018,3,285271,378940738.57964325
Maharashtra,kolhapur district,2018,3,639398,874723680.9432416
Maharashtra,solapur district,2018,3,957281,1548416428.5291772
Maharashtra,mumbai district,2018,3,4090811,7438893352.297363
Maharashtra,sindhudurg district,2018,3,76130,112870065.22964165
Maharashtra,dhule district,2018,3,245060,391278436.06745607
Maharashtra,wardha district,2018,3,208207,281115528.9408974
Maharashtra,parbhani district,2018,3,204284,299298112.8339572
Maharashtra,mumbai suburban district,2018,3,3049903,5567618775.346841
Maharashtra,hingoli district,2018,3,128836,169654673.92500454
Maharashtra,ratnagiri district,2018,3,129543,198754527.89749503
Maharashtra,nanded district,2018,3,407264,602425178.0901897
Maharashtra,osmanabad district,2018,3,240387,395725693.62582
Maharashtra,nagpur district,2018,3,1215989,2003870351.0067477
Maharashtra,buldhana district,2018,3,382228,573668889.9846781
Maharashtra,nashik district,2018,3,1321016,2243065273.9378605
Maharashtra,akola district,2018,3,186781,254195647.9550442
Maharashtra,yavatmal district,2018,3,229128,325149291.3564337
Maharashtra,aurangabad district,2018,3,1171650,1755607884.6928542
Maharashtra,amravati district,2018,3,369988,513806091.5473285
Maharashtra,washim district,2018,3,110307,150817671.91038013
Maharashtra,sangli district,2018,3,427506,646572362.0955906
Maharashtra,gadchiroli district,2018,3,109208,146811496.6710286
Maharashtra,raigad district,2018,3,717318,1362324762.6075263
Maharashtra,palghar district,2018,3,715144,1175030902.575979
Maharashtra,jalna district,2018,3,279281,404800031.07746047
Maharashtra,gondia district,2018,3,188257,254848811.83945072
Maharashtra,ahmednagar district,2018,3,842685,1476318516.9225848
Maharashtra,pune district,2018,3,7890491,12601613622.467592
Maharashtra,beed district,2018,3,297477,500263881.03896874
Maharashtra,satara district,2018,3,510604,742208310.461832
Maharashtra,jalgaon district,2018,1,332668,346720332.5468058
Maharashtra,latur district,2018,1,259016,237246239.72263384
Maharashtra,thane district,2018,1,1243518,1995816824.6734967
Maharashtra,bhandara district,2018,1,94217,76998452.71289259
Maharashtra,nandurbar district,2018,1,60163,70543831.7235167
Maharashtra,chandrapur district,2018,1,142067,129589201.64438972
Maharashtra,kolhapur district,2018,1,351519,354723905.37194455
Maharashtra,solapur district,2018,1,451438,535791949.03747725
Maharashtra,mumbai district,2018,1,2671029,3923116793.952079
Maharashtra,sindhudurg district,2018,1,37285,44348287.06745251
Maharashtra,dhule district,2018,1,139376,148893541.0108487
Maharashtra,wardha district,2018,1,111564,103196998.87284872
Maharashtra,parbhani district,2018,1,126868,109058549.63370109
Maharashtra,mumbai suburban district,2018,1,1444587,2385242801.2881713
Maharashtra,hingoli district,2018,1,70314,57281673.810775355
Maharashtra,ratnagiri district,2018,1,57950,68234354.14796054
Maharashtra,nanded district,2018,1,221472,195376791.80416867
Maharashtra,osmanabad district,2018,1,129616,137513718.00884378
Maharashtra,nagpur district,2018,1,592456,781981176.1740795
Maharashtra,buldhana district,2018,1,211789,213497260.88909543
Maharashtra,nashik district,2018,1,669259,874435847.1021329
Maharashtra,akola district,2018,1,112541,98691994.83880849
Maharashtra,yavatmal district,2018,1,120864,120777011.26783088
Maharashtra,aurangabad district,2018,1,620430,680361961.5537964
Maharashtra,amravati district,2018,1,219644,203490300.91845012
Maharashtra,washim district,2018,1,60452,53956265.55059725
Maharashtra,sangli district,2018,1,231021,241538564.28883797
Maharashtra,gadchiroli district,2018,1,50072,50790947.89558024
Maharashtra,raigad district,2018,1,310127,481978060.4382123
Maharashtra,palghar district,2018,1,316766,432288177.5824667
Maharashtra,jalna district,2018,1,154861,147117543.13653943
Maharashtra,gondia district,2018,1,96798,94654514.07400316
Maharashtra,ahmednagar district,2018,1,438972,522540233.7072377
Maharashtra,pune district,2018,1,3842929,5378982326.835919
Maharashtra,beed district,2018,1,146374,149979287.08010322
Maharashtra,satara district,2018,1,247012,264857537.36135083
Assam,tinsukia district,2023,4,5189615,8184084433.0
Assam,lakhimpur district,2023,4,4361637,5744327705.0
Assam,kamrup district,2023,4,8424238,12506756486.0
Assam,kokrajhar district,2023,4,4375333,7312524187.0
Assam,karbi anglong district,2023,4,2384936,3978867179.0
Assam,sivasagar district,2023,4,2477201,3302834884.0
Assam,dibrugarh district,2023,4,5709873,7427295961.0
Assam,south salmara mancachar district,2023,4,3369894,5570379948.0
Assam,nagaon district,2023,4,11620054,19063736023.0
Assam,dhubri district,2023,4,9754250,14883704767.0
Assam,golaghat district,2023,4,3717221,5294439139.0
Assam,udalguri district,2023,4,2834860,4179265292.0
Assam,majuli district,2023,4,403623,518586023.0
Assam,sonitpur district,2023,4,8050113,10777430093.0
Assam,hojai district,2023,4,3670224,5300845947.0
Assam,marigaon district,2023,4,5808139,9705402781.0
Assam,chirang district,2023,4,2347804,3982679017.0
Assam,cachar district,2023,4,9259935,14611571234.0
Assam,nalbari district,2023,4,3150608,4920016354.0
Assam,west karbi anglong district,2023,4,446777,637186657.0
Assam,dhemaji district,2023,4,2640683,4011663237.0
Assam,karimganj district,2023,4,5198477,9636448211.0
Assam,bongaigaon district,2023,4,6225825,9640983542.0
Assam,dima hasao district,2023,4,1098602,1968322313.0
Assam,baksa district,2023,4,3620536,6383786882.0
Assam,charaideo district,2023,4,1415059,2105854470.0
Assam,darrang district,2023,4,6735425,10599716369.0
Assam,kamrup metropolitan district,2023,4,35741066,42066992122.0
Assam,hailakandi district,2023,4,3536974,5805638439.0
Assam,barpeta district,2023,4,15365058,23767852973.0
Assam,goalpara district,2023,4,8585082,13668435884.0
Assam,biswanath district,2023,4,2448926,3309626551.0
Assam,jorhat district,2023,4,3784109,4736381828.0
Assam,tinsukia district,2023,2,3851912,6507525643.0
Assam,lakhimpur district,2023,2,3057549,4876785629.0
Assam,kamrup district,2023,2,6019583,10319507492.0
Assam,kokrajhar district,2023,2,2949625,5758367366.0
Assam,karbi anglong district,2023,2,1815628,3451464394.0
Assam,sivasagar district,2023,2,1832171,2802402072.0
Assam,dibrugarh district,2023,2,4515459,6339612450.0
Assam,south salmara mancachar district,2023,2,1921183,4781401468.0
Assam,nagaon district,2023,2,8290774,15933295314.0
Assam,dhubri district,2023,2,5998987,11652162342.0
Assam,golaghat district,2023,2,2685300,4365734962.0
Assam,udalguri district,2023,2,2017515,3369067037.0
Assam,majuli district,2023,2,298852,464620442.0
Assam,sonitpur district,2023,2,6079471,9155763527.0
Assam,hojai district,2023,2,2650538,4575809166.0
Assam,marigaon district,2023,2,4122001,7831746623.0
Assam,chirang district,2023,2,1562965,3117726249.0
Assam,cachar district,2023,2,6593914,11304410610.0
Assam,nalbari district,2023,2,2194760,4095366006.0
Assam,west karbi anglong district,2023,2,321867,543268673.0
Assam,dhemaji district,2023,2,1933305,3385291207.0
Assam,karimganj district,2023,2,3708403,7737482765.0
Assam,bongaigaon district,2023,2,4272392,8015507557.0
Assam,dima hasao district,2023,2,723783,1412966285.0
Assam,baksa district,2023,2,2577080,5238071690.0
Assam,charaideo district,2023,2,1046404,1748795643.0
Assam,darrang district,2023,2,4517036,7943501699.0
Assam,kamrup metropolitan district,2023,2,27633429,36066525702.0
Assam,hailakandi district,2023,2,2438411,4219916209.0
Assam,barpeta district,2023,2,10582441,20577968723.0
Assam,goalpara district,2023,2,5347770,10755879893.0
Assam,biswanath district,2023,2,1733270,2748393436.0
Assam,jorhat district,2023,2,2997175,4014450509.0
Assam,tinsukia district,2023,3,4565290,6820826177.0
Assam,lakhimpur district,2023,3,3833961,5023686779.0
Assam,kamrup district,2023,3,7313093,10800114027.0
Assam,kokrajhar district,2023,3,3648008,6131660384.0
Assam,karbi anglong district,2023,3,2100974,3428433363.0
Assam,sivasagar district,2023,3,2269030,2996906032.0
Assam,dibrugarh district,2023,3,5328549,6883206756.0
Assam,south salmara mancachar district,2023,3,2368268,4342293033.0
Assam,nagaon district,2023,3,9915879,16218655937.0
Assam,dhubri district,2023,3,7727555,12038352780.0
Assam,golaghat district,2023,3,3265899,4649877887.0
Assam,udalguri district,2023,3,2471832,3540229495.0
Assam,majuli district,2023,3,340706,449129036.0
Assam,sonitpur district,2023,3,7184992,9555385617.0
Assam,hojai district,2023,3,3173826,4680370231.0
Assam,marigaon district,2023,3,4800400,7900727989.0
Assam,chirang district,2023,3,1922041,3200095251.0
Assam,cachar district,2023,3,8139863,12475988474.0
Assam,nalbari district,2023,3,2709875,4298403085.0
Assam,west karbi anglong district,2023,3,382335,541617888.0
Assam,dhemaji district,2023,3,2320967,3478657621.0
Assam,karimganj district,2023,3,4518671,8300362452.0
Assam,bongaigaon district,2023,3,5223464,7992492776.0
Assam,dima hasao district,2023,3,947489,1716140103.0
Assam,baksa district,2023,3,3119967,5364907563.0
Assam,charaideo district,2023,3,1270698,1852693619.0
Assam,darrang district,2023,3,5522247,8131813482.0
Assam,kamrup metropolitan district,2023,3,33252533,38969448090.0
Assam,hailakandi district,2023,3,3011092,4560524135.0
Assam,barpeta district,2023,3,12553937,19547199120.0
Assam,goalpara district,2023,3,6726109,10895284121.0
Assam,biswanath district,2023,3,2089534,2896232915.0
Assam,jorhat district,2023,3,3556267,4376298184.0
Assam,tinsukia district,2023,1,3283559,6117150816.0
Assam,lakhimpur district,2023,1,2476912,4343543762.0
Assam,kamrup district,2023,1,4930296,9371100434.0
Assam,kokrajhar district,2023,1,2355923,4909355126.0
Assam,karbi anglong district,2023,1,1520698,3214908329.0
Assam,sivasagar district,2023,1,1570623,2672941443.0
Assam,dibrugarh district,2023,1,3760225,5608974753.0
Assam,south salmara mancachar district,2023,1,1508825,4356922804.0
Assam,nagaon district,2023,1,6685799,14229904732.0
Assam,dhubri district,2023,1,4783556,10188898480.0
Assam,golaghat district,2023,1,2224582,4026121612.0
Assam,udalguri district,2023,1,1639335,2999218033.0
Assam,majuli district,2023,1,252765,402870909.0
Assam,sonitpur district,2023,1,5085643,8045533285.0
Assam,hojai district,2023,1,2133438,4081301237.0
Assam,marigaon district,2023,1,3358524,7072156482.0
Assam,chirang district,2023,1,1227227,2669479936.0
Assam,cachar district,2023,1,5638260,10760387455.0
Assam,nalbari district,2023,1,1785728,3606569741.0
Assam,west karbi anglong district,2023,1,258669,468615052.0
Assam,dhemaji district,2023,1,1628726,3039266504.0
Assam,karimganj district,2023,1,3129397,7345868143.0
Assam,bongaigaon district,2023,1,3402608,7240422273.0
Assam,dima hasao district,2023,1,567000,1214015609.0
Assam,baksa district,2023,1,2190401,4845776221.0
Assam,charaideo district,2023,1,853791,1628619134.0
Assam,darrang district,2023,1,3615988,7158735706.0
Assam,kamrup metropolitan district,2023,1,22957420,32177527551.0
Assam,hailakandi district,2023,1,2046225,4019608832.0
Assam,barpeta district,2023,1,8607360,18729528128.0
Assam,goalpara district,2023,1,4337423,9833497403.0
Assam,biswanath district,2023,1,1384589,2345159408.0
Assam,jorhat district,2023,1,2559123,3630187754.0
Assam,tinsukia district,2019,4,224113,423685126.94560075
Assam,lakhimpur district,2019,4,129734,211979144.7023744
Assam,kamrup district,2019,4,249708,461559258.766533
Assam,kokrajhar district,2019,4,90371,198548447.25328588
Assam,karbi anglong district,2019,4,95122,214907046.11081886
Assam,sivasagar district,2019,4,112099,192010348.16393307
Assam,dibrugarh district,2019,4,255885,470389915.7975105
Assam,south salmara mancachar district,2019,4,39935,91996007.23237559
Assam,nagaon district,2019,4,287586,546184547.4478517
Assam,dhubri district,2019,4,134357,284612415.48264515
Assam,golaghat district,2019,4,138710,238009780.18189836
Assam,udalguri district,2019,4,77332,154704605.56495023
Assam,majuli district,2019,4,20488,26928995.953304544
Assam,sonitpur district,2019,4,298139,613461613.2726698
Assam,hojai district,2019,4,95246,175607661.95152915
Assam,marigaon district,2019,4,132919,263927905.91411433
Assam,chirang district,2019,4,51791,101022374.81498426
Assam,cachar district,2019,4,273506,482197783.1553297
Assam,nalbari district,2019,4,95723,156653435.63897616
Assam,west karbi anglong district,2019,4,17914,25460539.282486644
Assam,dhemaji district,2019,4,103033,197496702.44348955
Assam,karimganj district,2019,4,108697,194919405.22699457
Assam,bongaigaon district,2019,4,119397,235963764.71799022
Assam,dima hasao district,2019,4,45414,93463244.8365884
Assam,baksa district,2019,4,106632,221221950.65788725
Assam,charaideo district,2019,4,70323,125582119.32897243
Assam,darrang district,2019,4,98623,201143725.75237712
Assam,kamrup metropolitan district,2019,4,2510384,7206165641.817837
Assam,hailakandi district,2019,4,67877,117286060.91560167
Assam,barpeta district,2019,4,295624,613479659.5323288
Assam,goalpara district,2019,4,139662,282003507.8056698
Assam,biswanath district,2019,4,88764,151710760.8210323
Assam,jorhat district,2019,4,185402,307700398.0221567
Assam,tinsukia district,2019,2,148294,323303192.86631006
Assam,lakhimpur district,2019,2,88545,154536738.9259897
Assam,kamrup district,2019,2,176995,334724712.0725308
Assam,kokrajhar district,2019,2,58445,136120566.46937045
Assam,karbi anglong district,2019,2,62877,150114998.0486763
Assam,sivasagar district,2019,2,74192,134981544.55457747
Assam,dibrugarh district,2019,2,169357,356524668.62132466
Assam,south salmara mancachar district,2019,2,32449,69876713.5681054
Assam,nagaon district,2019,2,231423,422774561.3600137
Assam,dhubri district,2019,2,101070,201203482.8078656
Assam,golaghat district,2019,2,89403,157511569.7769561
Assam,udalguri district,2019,2,51326,108912182.9417754
Assam,majuli district,2019,2,13800,17825869.547913164
Assam,sonitpur district,2019,2,192707,444337498.7727274
Assam,hojai district,2019,2,63598,125015617.43164451
Assam,marigaon district,2019,2,130459,235342996.58975655
Assam,chirang district,2019,2,31621,65747046.11911234
Assam,cachar district,2019,2,177976,335126276.2091832
Assam,nalbari district,2019,2,64729,108268162.20079285
Assam,west karbi anglong district,2019,2,10260,15373392.65586704
Assam,dhemaji district,2019,2,66560,150306788.81401327
Assam,karimganj district,2019,2,70635,144404980.60717523
Assam,bongaigaon district,2019,2,80689,155642822.44107914
Assam,dima hasao district,2019,2,28118,57300032.732904054
Assam,baksa district,2019,2,70162,150019543.78537178
Assam,charaideo district,2019,2,45010,85061629.87310517
Assam,darrang district,2019,2,70387,140869866.57193547
Assam,kamrup metropolitan district,2019,2,2488968,5089657876.792284
Assam,hailakandi district,2019,2,47321,79845847.4735592
Assam,barpeta district,2019,2,228864,466786096.3962827
Assam,goalpara district,2019,2,97473,201643499.0041993
Assam,biswanath district,2019,2,61472,103930302.37445727
Assam,jorhat district,2019,2,129744,231878110.7193352
Assam,tinsukia district,2019,3,196245,357008533.5524102
Assam,lakhimpur district,2019,3,115808,182745177.30235583
Assam,kamrup district,2019,3,222439,383883901.2477784
Assam,kokrajhar district,2019,3,77004,153786698.22127867
Assam,karbi anglong district,2019,3,83280,173411321.7054668
Assam,sivasagar district,2019,3,101503,160505383.6038673
Assam,dibrugarh district,2019,3,230118,425077484.1305032
Assam,south salmara mancachar district,2019,3,32727,72591552.54102534
Assam,nagaon district,2019,3,258566,491551326.21533215
Assam,dhubri district,2019,3,115968,235503727.27269614
Assam,golaghat district,2019,3,121795,194779142.64060068
Assam,udalguri district,2019,3,69169,133441413.33037564
Assam,majuli district,2019,3,19170,22241164.406410635
Assam,sonitpur district,2019,3,257623,533288953.0348954
Assam,hojai district,2019,3,84120,154505233.54100534
Assam,marigaon district,2019,3,116364,242626706.43637043
Assam,chirang district,2019,3,45161,87808950.14199197
Assam,cachar district,2019,3,242781,426502976.7731471
Assam,nalbari district,2019,3,82814,133051985.19050579
Assam,west karbi anglong district,2019,3,14546,17754122.575145133
Assam,dhemaji district,2019,3,90986,171587706.61930138
Assam,karimganj district,2019,3,96450,167756855.41726434
Assam,bongaigaon district,2019,3,104703,184020775.95802072
Assam,dima hasao district,2019,3,41878,80649915.50275356
Assam,baksa district,2019,3,92868,175122110.84885266
Assam,charaideo district,2019,3,59490,103441007.08569291
Assam,darrang district,2019,3,90156,171891466.67902952
Assam,kamrup metropolitan district,2019,3,2188998,6080999088.202992
Assam,hailakandi district,2019,3,62134,95753332.8367396
Assam,barpeta district,2019,3,262253,505242250.25981045
Assam,goalpara district,2019,3,119928,234306376.69394106
Assam,biswanath district,2019,3,78058,123277846.06646207
Assam,jorhat district,2019,3,167468,274329134.3924885
Assam,tinsukia district,2019,1,147896,296016100.5028683
Assam,lakhimpur district,2019,1,84448,135217192.88448116
Assam,kamrup district,2019,1,205094,325387078.1294668
Assam,kokrajhar district,2019,1,60413,133213397.36930162
Assam,karbi anglong district,2019,1,62301,127716945.67539394
Assam,sivasagar district,2019,1,73524,126028482.89568174
Assam,dibrugarh district,2019,1,180303,308520050.14443624
Assam,south salmara mancachar district,2019,1,36980,56376266.78267565
Assam,nagaon district,2019,1,265767,382986937.00269973
Assam,dhubri district,2019,1,129363,168832530.51137578
Assam,golaghat district,2019,1,87815,150699869.58634305
Assam,udalguri district,2019,1,57339,103343677.3304387
Assam,majuli district,2019,1,15485,17616797.703198176
Assam,sonitpur district,2019,1,197716,409811805.46215415
Assam,hojai district,2019,1,61983,111715019.69069499
Assam,marigaon district,2019,1,162645,225891536.78995085
Assam,chirang district,2019,1,32379,57539957.793235525
Assam,cachar district,2019,1,206705,335675210.43395036
Assam,nalbari district,2019,1,70290,94533334.09474775
Assam,west karbi anglong district,2019,1,11141,12368112.989129752
Assam,dhemaji district,2019,1,69519,134956449.74452934
Assam,karimganj district,2019,1,76238,140750684.4913983
Assam,bongaigaon district,2019,1,91061,138479281.39115623
Assam,dima hasao district,2019,1,26119,51318304.483347006
Assam,baksa district,2019,1,75377,147648364.40043023
Assam,charaideo district,2019,1,49174,75457156.83902974
Assam,darrang district,2019,1,76056,137391656.7613904
Assam,kamrup metropolitan district,2019,1,1306775,2605380335.9221573
Assam,hailakandi district,2019,1,51401,76319460.13758466
Assam,barpeta district,2019,1,262834,416977891.5222329
Assam,goalpara district,2019,1,113947,191744923.215441
Assam,biswanath district,2019,1,59752,91143579.39023894
Assam,jorhat district,2019,1,125165,215041144.37958878
Assam,tinsukia district,2024,4,8630495,10757062986.0
Assam,lakhimpur district,2024,4,7666573,7457700439.0
Assam,kamrup district,2024,4,16141222,18662571631.0
Assam,kokrajhar district,2024,4,8922726,10890306431.0
Assam,karbi anglong district,2024,4,4131819,4801917134.0
Assam,sivasagar district,2024,4,4360230,4257787451.0
Assam,dibrugarh district,2024,4,8986017,9281917063.0
Assam,nagaon district,2024,4,16930350,21494769896.0
Assam,dhubri district,2024,4,18500778,21619655588.0
Assam,golaghat district,2024,4,7138694,7524471368.0
Assam,udalguri district,2024,4,4637104,5402539962.0
Assam,morigaon district,2024,4,9739326,12275907259.0
Assam,majuli district,2024,4,639227,630031791.0
Assam,sonitpur district,2024,4,11375434,12320464475.0
Assam,bajali district,2024,4,1234315,1564485875.0
Assam,hojai district,2024,4,10822136,12433762600.0
Assam,chirang district,2024,4,4981020,6207183634.0
Assam,cachar district,2024,4,16287428,19773111407.0
Assam,nalbari district,2024,4,5376786,6484416725.0
Assam,west karbi anglong district,2024,4,1018623,1003023733.0
Assam,dhemaji district,2024,4,4665519,5113644536.0
Assam,karimganj district,2024,4,9254172,13029314777.0
Assam,bongaigaon district,2024,4,11133665,13022142781.0
Assam,dima hasao district,2024,4,2371203,2725718790.0
Assam,baksa district,2024,4,4973615,6440806260.0
Assam,charaideo district,2024,4,2619873,2685862769.0
Assam,darrang district,2024,4,10815567,14057911052.0
Assam,kamrup metropolitan district,2024,4,52145473,51816279559.0
Assam,hailakandi district,2024,4,6328937,7396036181.0
Assam,south salmara mankachar district,2024,4,7575288,10319574717.0
Assam,barpeta district,2024,4,24798220,28930069019.0
Assam,goalpara district,2024,4,14939041,18678804394.0
Assam,biswanath district,2024,4,5708879,5468463614.0
Assam,jorhat district,2024,4,6068812,6076739064.0
Assam,tamulpur district,2024,4,1522964,2181950998.0
Assam,tinsukia district,2024,2,6547090,8680672324.0
Assam,lakhimpur district,2024,2,6225019,6913914468.0
Assam,kamrup district,2024,2,12002142,15801777181.0
Assam,kokrajhar district,2024,2,6522562,8972425298.0
Assam,karbi anglong district,2024,2,3511460,4576435975.0
Assam,sivasagar district,2024,2,3416984,3574526221.0
Assam,dibrugarh district,2024,2,7262477,8267977212.0
Assam,south salmara mancachar district,2024,2,5326681,7908169227.0
Assam,nagaon district,2024,2,18004768,24347912008.0
Assam,dhubri district,2024,2,15564143,19932190084.0
Assam,golaghat district,2024,2,5287051,6207910265.0
Assam,udalguri district,2024,2,3905844,4981023547.0
Assam,majuli district,2024,2,518746,555340092.0
Assam,sonitpur district,2024,2,10836139,12766847698.0
Assam,hojai district,2024,2,5403961,6869318675.0
Assam,marigaon district,2024,2,8572362,11758760908.0
Assam,chirang district,2024,2,3653887,5341715195.0
Assam,cachar district,2024,2,12374786,16087546868.0
Assam,nalbari district,2024,2,4279491,5978564053.0
Assam,west karbi anglong district,2024,2,642503,715295684.0
Assam,dhemaji district,2024,2,3683981,4779117429.0
Assam,karimganj district,2024,2,7315992,11162209578.0
Assam,bongaigaon district,2024,2,10017791,13320562909.0
Assam,dima hasao district,2024,2,1555233,2045201019.0
Assam,baksa district,2024,2,5003508,7329825374.0
Assam,charaideo district,2024,2,2089216,2269239597.0
Assam,darrang district,2024,2,9728645,13703424883.0
Assam,kamrup metropolitan district,2024,2,42068413,44951044581.0
Assam,hailakandi district,2024,2,4834851,5994638571.0
Assam,barpeta district,2024,2,23894445,32381946220.0
Assam,goalpara district,2024,2,12804082,18135537711.0
Assam,biswanath district,2024,2,3687118,3761812644.0
Assam,jorhat district,2024,2,4785716,5235786711.0
Assam,tinsukia district,2024,3,7709370,9364990459.0
Assam,lakhimpur district,2024,3,6874820,6679199819.0
Assam,kamrup district,2024,3,14480404,16655188180.0
Assam,kokrajhar district,2024,3,7725820,9348680056.0
Assam,karbi anglong district,2024,3,3798847,4327007771.0
Assam,sivasagar district,2024,3,3922988,3710506619.0
Assam,dibrugarh district,2024,3,8150098,8526665327.0
Assam,nagaon district,2024,3,15099246,18821284148.0
Assam,dhubri district,2024,3,15695372,17961423365.0
Assam,golaghat district,2024,3,6331430,6596112257.0
Assam,udalguri district,2024,3,4153758,4773799144.0
Assam,morigaon district,2024,3,8550019,10614259631.0
Assam,majuli district,2024,3,567915,542056487.0
Assam,sonitpur district,2024,3,10459670,11437696327.0
Assam,bajali district,2024,3,1072513,1397231391.0
Assam,hojai district,2024,3,9556241,10905196100.0
Assam,chirang district,2024,3,4403597,5459193703.0
Assam,cachar district,2024,3,14223337,17083145518.0
Assam,nalbari district,2024,3,4673886,5708754970.0
Assam,west karbi anglong district,2024,3,843804,820289289.0
Assam,dhemaji district,2024,3,4104589,4528282920.0
Assam,karimganj district,2024,3,7912011,11007187152.0
Assam,bongaigaon district,2024,3,9871350,11006993764.0
Assam,dima hasao district,2024,3,2059725,2352540346.0
Assam,baksa district,2024,3,4293014,5558995190.0
Assam,charaideo district,2024,3,2394194,2338653640.0
Assam,darrang district,2024,3,9479199,11676189087.0
Assam,kamrup metropolitan district,2024,3,48652507,47984198667.0
Assam,hailakandi district,2024,3,5439971,6035086632.0
Assam,south salmara mankachar district,2024,3,5994948,7413827451.0
Assam,barpeta district,2024,3,21999233,25145976318.0
Assam,goalpara district,2024,3,12738121,15335058751.0
Assam,biswanath district,2024,3,5186242,5007789837.0
Assam,jorhat district,2024,3,5601444,5572559171.0
Assam,tamulpur district,2024,3,1325908,1862289063.0
Assam,tinsukia district,2024,1,5550247,8644251817.0
Assam,lakhimpur district,2024,1,4902457,6318881902.0
Assam,kamrup district,2024,1,9838598,14690113788.0
Assam,kokrajhar district,2024,1,5186611,8290319960.0
Assam,karbi anglong district,2024,1,2642472,4219129847.0
Assam,sivasagar district,2024,1,2717687,3525865170.0
Assam,dibrugarh district,2024,1,5918526,7569686833.0
Assam,south salmara mancachar district,2024,1,4422302,7281381782.0
Assam,nagaon district,2024,1,13867011,22200039299.0
Assam,dhubri district,2024,1,12272788,17933300841.0
Assam,golaghat district,2024,1,4174420,5849983656.0
Assam,udalguri district,2024,1,3174551,4593023615.0
Assam,majuli district,2024,1,431401,559995250.0
Assam,sonitpur district,2024,1,8762274,11543368894.0
Assam,hojai district,2024,1,4225108,6143520677.0
Assam,marigaon district,2024,1,6801169,10714731134.0
Assam,chirang district,2024,1,2783695,4661771980.0
Assam,cachar district,2024,1,10515083,15918343605.0
Assam,nalbari district,2024,1,3456500,5414952987.0
Assam,west karbi anglong district,2024,1,486912,687692284.0
