state,year,quarter,brand,user_count
Meghalaya,2020,2,Others,17968
Meghalaya,2020,3,Xiaomi,37816
Meghalaya,2020,3,Samsung,29736
Meghalaya,2020,3,Vivo,23981
Meghalaya,2020,3,Oppo,20562
Meghalaya,2020,3,Realme,11286
Meghalaya,2020,3,Huawei,3110
Meghalaya,2020,3,Micromax,2892
Meghalaya,2020,3,Motorola,2853
Meghalaya,2020,3,Apple,2775
Meghalaya,2020,3,Asus,2623
Meghalaya,2020,3,Others,20107
Meghalaya,2020,1,Xiaomi,27877
Meghalaya,2020,1,Samsung,21610
Meghalaya,2020,1,Vivo,16379
Meghalaya,2020,1,Oppo,14191
Meghalaya,2020,1,Realme,7242
Meghalaya,2020,1,Huawei,2446
Meghalaya,2020,1,Motorola,2386
Meghalaya,2020,1,Apple,2309
Meghalaya,2020,1,Micromax,2089
Meghalaya,2020,1,Asus,2050
Meghalaya,2020,1,Others,15235
Meghalaya,2022,1,Xiaomi,60423
Meghalaya,2022,1,Samsung,42900
Meghalaya,2022,1,Vivo,41306
Meghalaya,2022,1,Oppo,34290
Meghalaya,2022,1,Realme,28354
Meghalaya,2022,1,Apple,4983
Meghalaya,2022,1,Huawei,3947
Meghalaya,2022,1,Tecno,3471
Meghalaya,2022,1,OnePlus,3191
Meghalaya,2022,1,Micromax,3139
Meghalaya,2022,1,Others,29835
Meghalaya,2021,4,Xiaomi,57355
Meghalaya,2021,4,Samsung,41499
Meghalaya,2021,4,Vivo,38748
Meghalaya,2021,4,Oppo,31903
Meghalaya,2021,4,Realme,24878
Meghalaya,2021,4,Apple,4556
Meghalaya,2021,4,Huawei,3875
Meghalaya,2021,4,Motorola,3123
Meghalaya,2021,4,Asus,3113
Meghalaya,2021,4,HMD Global,3095
Meghalaya,2021,4,Others,28123
Meghalaya,2021,2,Xiaomi,48812
Meghalaya,2021,2,Samsung,38364
Meghalaya,2021,2,Vivo,32487
Meghalaya,2021,2,Oppo,27101
Meghalaya,2021,2,Realme,17555
Meghalaya,2021,2,Apple,3658
Meghalaya,2021,2,Huawei,3596
Meghalaya,2021,2,Asus,3185
Meghalaya,2021,2,Motorola,3069
Meghalaya,2021,2,Micromax,3045
Meghalaya,2021,2,Others,24814
Meghalaya,2021,3,Xiaomi,52800
Meghalaya,2021,3,Samsung,39809
Meghalaya,2021,3,Vivo,36214
Meghalaya,2021,3,Oppo,29861
Meghalaya,2021,3,Realme,20601
Meghalaya,2021,3,Apple,4026
Meghalaya,2021,3,Huawei,3953
Meghalaya,2021,3,Motorola,3086
Meghalaya,2021,3,Asus,3078
Meghalaya,2021,3,Micromax,3036
Meghalaya,2021,3,Others,26601
Meghalaya,2021,1,Xiaomi,45624
Meghalaya,2021,1,Samsung,35701
Meghalaya,2021,1,Vivo,30076
Meghalaya,2021,1,Oppo,25290
Meghalaya,2021,1,Realme,14857
Meghalaya,2021,1,Huawei,3554
Meghalaya,2021,1,Apple,3344
Meghalaya,2021,1,Asus,3198
Meghalaya,2021,1,Micromax,3117
Meghalaya,2021,1,Motorola,3077
Meghalaya,2021,1,Others,23031
Meghalaya,2018,4,Xiaomi,12391
Meghalaya,2018,4,Samsung,9662
Meghalaya,2018,4,Vivo,6164
Meghalaya,2018,4,Oppo,5306
Meghalaya,2018,4,Realme,2710
Meghalaya,2018,4,Motorola,1447
Meghalaya,2018,4,Lenovo,1261
Meghalaya,2018,4,Apple,1138
Meghalaya,2018,4,Asus,1055
Meghalaya,2018,4,Micromax,1051
Meghalaya,2018,4,Others,7449
Meghalaya,2018,2,Xiaomi,6618
Meghalaya,2018,2,Samsung,4962
Meghalaya,2018,2,Vivo,2798
Meghalaya,2018,2,Oppo,2671
Meghalaya,2018,2,Realme,1478
Meghalaya,2018,2,Motorola,917
Meghalaya,2018,2,Lenovo,808
Meghalaya,2018,2,Apple,711
Meghalaya,2018,2,Micromax,667
Meghalaya,2018,2,Asus,556
Meghalaya,2018,2,Others,4432
Meghalaya,2018,3,Xiaomi,9247
Meghalaya,2018,3,Samsung,7096
Meghalaya,2018,3,Vivo,4323
Meghalaya,2018,3,Oppo,3817
Meghalaya,2018,3,Realme,1993
Meghalaya,2018,3,Motorola,1170
Meghalaya,2018,3,Lenovo,958
Meghalaya,2018,3,Apple,908
Meghalaya,2018,3,Micromax,900
Meghalaya,2018,3,Asus,784
Meghalaya,2018,3,Others,6085
Meghalaya,2018,1,Xiaomi,4528
Meghalaya,2018,1,Samsung,3411
Meghalaya,2018,1,Vivo,1869
Meghalaya,2018,1,Oppo,1779
Meghalaya,2018,1,Realme,1065
Meghalaya,2018,1,Motorola,662
Meghalaya,2018,1,Lenovo,577
Meghalaya,2018,1,Apple,548
Meghalaya,2018,1,Micromax,498
Meghalaya,2018,1,OnePlus,435
Meghalaya,2018,1,Others,3141
Telangana,2019,4,Xiaomi,2941413
Telangana,2019,4,Samsung,2304661
Telangana,2019,4,Vivo,1854821
Telangana,2019,4,Oppo,1125257
Telangana,2019,4,Realme,586629
Telangana,2019,4,Apple,489029
Telangana,2019,4,OnePlus,368665
Telangana,2019,4,Motorola,355073
Telangana,2019,4,Huawei,275415
Telangana,2019,4,Lenovo,184229
Telangana,2019,4,Others,735499
Telangana,2019,2,Xiaomi,2369395
Telangana,2019,2,Samsung,1863266
Telangana,2019,2,Vivo,1423728
Telangana,2019,2,Oppo,875408
Telangana,2019,2,Realme,450187
Telangana,2019,2,Apple,419514
Telangana,2019,2,OnePlus,325344
Telangana,2019,2,Motorola,310478
Telangana,2019,2,Huawei,221025
Telangana,2019,2,Lenovo,167039
Telangana,2019,2,Others,620623
Telangana,2019,3,Xiaomi,2642719
Telangana,2019,3,Samsung,2076152
Telangana,2019,3,Vivo,1629927
Telangana,2019,3,Oppo,994066
Telangana,2019,3,Realme,510585
Telangana,2019,3,Apple,455573
Telangana,2019,3,OnePlus,348387
Telangana,2019,3,Motorola,331741
Telangana,2019,3,Huawei,248083
Telangana,2019,3,Lenovo,173098
Telangana,2019,3,Others,680226
Telangana,2019,1,Xiaomi,2087604
Telangana,2019,1,Samsung,1634479
Telangana,2019,1,Vivo,1219194
Telangana,2019,1,Oppo,755440
Telangana,2019,1,Realme,397059
Telangana,2019,1,Apple,378217
Telangana,2019,1,OnePlus,299912
Telangana,2019,1,Motorola,283123
Telangana,2019,1,Huawei,194436
Telangana,2019,1,Lenovo,152688
Telangana,2019,1,Others,561273
Telangana,2020,4,Xiaomi,4150153
Telangana,2020,4,Samsung,3270596
Telangana,2020,4,Vivo,2805410
Telangana,2020,4,Oppo,1673541
Telangana,2020,4,Realme,943307
Telangana,2020,4,Apple,628903
Telangana,2020,4,Motorola,444416
Telangana,2020,4,OnePlus,436917
Telangana,2020,4,Huawei,376296
Telangana,2020,4,Lenovo,231688
Telangana,2020,4,Others,966570
Telangana,2020,2,Xiaomi,3507179
Telangana,2020,2,Samsung,2745328
Telangana,2020,2,Vivo,2282799
Telangana,2020,2,Oppo,1377106
Telangana,2020,2,Realme,738264
Telangana,2020,2,Apple,550940
Telangana,2020,2,Motorola,398637
Telangana,2020,2,OnePlus,397829
Telangana,2020,2,Huawei,325187
Telangana,2020,2,Lenovo,207266
Telangana,2020,2,Others,847656
Telangana,2020,3,Xiaomi,3810161
Telangana,2020,3,Samsung,2992702
Telangana,2020,3,Vivo,2542381
Telangana,2020,3,Oppo,1520230
Telangana,2020,3,Realme,832814
Telangana,2020,3,Apple,585533
Telangana,2020,3,Motorola,420978
Telangana,2020,3,OnePlus,415641
Telangana,2020,3,Huawei,349866
Telangana,2020,3,Lenovo,219113
Telangana,2020,3,Others,901463
Telangana,2020,1,Xiaomi,3226261
Telangana,2020,1,Samsung,2521157
Telangana,2020,1,Vivo,2072065
Telangana,2020,1,Oppo,1250747
Telangana,2020,1,Realme,664650
Telangana,2020,1,Apple,522627
Telangana,2020,1,OnePlus,385976
Telangana,2020,1,Motorola,375706
Telangana,2020,1,Huawei,300609
Telangana,2020,1,Lenovo,196655
Telangana,2020,1,Others,790407
Telangana,2022,1,Xiaomi,5509008
Telangana,2022,1,Vivo,4471684
Telangana,2022,1,Samsung,4003841
Telangana,2022,1,Oppo,2540306
Telangana,2022,1,Realme,1999746
Telangana,2022,1,Apple,930638
Telangana,2022,1,OnePlus,746766
Telangana,2022,1,Motorola,406265
Telangana,2022,1,Huawei,344744
Telangana,2022,1,Lenovo,183434
Telangana,2022,1,Others,1014180
Telangana,2021,4,Xiaomi,5285587
Telangana,2021,4,Vivo,4135644
Telangana,2021,4,Samsung,3885608
Telangana,2021,4,Oppo,2358132
Telangana,2021,4,Realme,1759654
Telangana,2021,4,Apple,856106
Telangana,2021,4,OnePlus,676556
Telangana,2021,4,Motorola,415921
Telangana,2021,4,Huawei,353829
Telangana,2021,4,Lenovo,187416
Telangana,2021,4,Others,1003196
Telangana,2021,2,Xiaomi,4736356
Telangana,2021,2,Samsung,3662257
Telangana,2021,2,Vivo,3396906
Telangana,2021,2,Oppo,1971737
Telangana,2021,2,Realme,1259720
Telangana,2021,2,Apple,719281
Telangana,2021,2,OnePlus,508619
Telangana,2021,2,Motorola,442262
Telangana,2021,2,Huawei,380961
Telangana,2021,2,Lenovo,219429
Telangana,2021,2,Others,1009352
Telangana,2021,3,Xiaomi,5040723
Telangana,2021,3,Vivo,3776315
Telangana,2021,3,Samsung,3769093
Telangana,2021,3,Oppo,2168812
Telangana,2021,3,Realme,1483670
Telangana,2021,3,Apple,767224
Telangana,2021,3,OnePlus,590963
Telangana,2021,3,Motorola,426789
Telangana,2021,3,Huawei,374748
Telangana,2021,3,Lenovo,204439
Telangana,2021,3,Others,1012502
Telangana,2021,1,Xiaomi,4458631
Telangana,2021,1,Samsung,3491284
Telangana,2021,1,Vivo,3089209
Telangana,2021,1,Oppo,1818686
Telangana,2021,1,Realme,1065087
Telangana,2021,1,Apple,674068
Telangana,2021,1,OnePlus,461518
Telangana,2021,1,Motorola,454264
Telangana,2021,1,Huawei,393000
Telangana,2021,1,Lenovo,233554
Telangana,2021,1,Others,1009768
Telangana,2018,4,Xiaomi,1714433
Telangana,2018,4,Samsung,1327932
Telangana,2018,4,Vivo,960056
Telangana,2018,4,Oppo,598550
Telangana,2018,4,Realme,334552
Telangana,2018,4,Apple,322702
Telangana,2018,4,OnePlus,263159
Telangana,2018,4,Motorola,244632
Telangana,2018,4,Huawei,155797
Telangana,2018,4,Lenovo,133090
Telangana,2018,4,Others,474776
Telangana,2018,2,Xiaomi,1108404
Telangana,2018,2,Samsung,871232
Telangana,2018,2,Vivo,561687
Telangana,2018,2,Oppo,365785
Telangana,2018,2,Apple,224531
Telangana,2018,2,Realme,222301
Telangana,2018,2,OnePlus,189797
Telangana,2018,2,Motorola,175188
Telangana,2018,2,Lenovo,101575
Telangana,2018,2,Huawei,95658
Telangana,2018,2,Others,343957
Telangana,2018,3,Xiaomi,1348603
Telangana,2018,3,Samsung,1041937
Telangana,2018,3,Vivo,716573
Telangana,2018,3,Oppo,453686
Telangana,2018,3,Realme,269111
Telangana,2018,3,Apple,260670
Telangana,2018,3,OnePlus,219364
Telangana,2018,3,Motorola,202270
Telangana,2018,3,Huawei,119275
Telangana,2018,3,Lenovo,111557
Telangana,2018,3,Others,395455
Telangana,2018,1,Xiaomi,853570
Telangana,2018,1,Samsung,678688
Telangana,2018,1,Vivo,417290
Telangana,2018,1,Oppo,277450
Telangana,2018,1,Apple,182270
Telangana,2018,1,Realme,177539
Telangana,2018,1,OnePlus,158075
Telangana,2018,1,Motorola,139364
Telangana,2018,1,Lenovo,82558
Telangana,2018,1,Huawei,73584
Telangana,2018,1,Others,275172
West Bengal,2019,4,Xiaomi,2944739
West Bengal,2019,4,Samsung,2312247
West Bengal,2019,4,Vivo,1347847
West Bengal,2019,4,Oppo,1085985
West Bengal,2019,4,Realme,644719
West Bengal,2019,4,Motorola,315603
West Bengal,2019,4,Lenovo,296257
West Bengal,2019,4,Asus,219070
West Bengal,2019,4,Huawei,193056
West Bengal,2019,4,Micromax,175245
West Bengal,2019,4,Others,1350290
West Bengal,2019,2,Xiaomi,2332770
West Bengal,2019,2,Samsung,1833729
West Bengal,2019,2,Vivo,998435
West Bengal,2019,2,Oppo,822829
West Bengal,2019,2,Realme,462160
West Bengal,2019,2,Motorola,274043
West Bengal,2019,2,Lenovo,272456
West Bengal,2019,2,Asus,182055
West Bengal,2019,2,Micromax,151716
West Bengal,2019,2,Huawei,148349
West Bengal,2019,2,Others,1134253
West Bengal,2019,3,Xiaomi,2610101
West Bengal,2019,3,Samsung,2060536
West Bengal,2019,3,Vivo,1158257
West Bengal,2019,3,Oppo,942250
West Bengal,2019,3,Realme,533954
West Bengal,2019,3,Motorola,292513
West Bengal,2019,3,Lenovo,278208
West Bengal,2019,3,Asus,207568
West Bengal,2019,3,Huawei,169240
West Bengal,2019,3,Micromax,162560
West Bengal,2019,3,Others,1228035
West Bengal,2019,1,Xiaomi,2022433
West Bengal,2019,1,Samsung,1565366
West Bengal,2019,1,Vivo,836434
West Bengal,2019,1,Oppo,688682
West Bengal,2019,1,Realme,399235
West Bengal,2019,1,Lenovo,246103
West Bengal,2019,1,Motorola,244646
West Bengal,2019,1,Asus,154312
West Bengal,2019,1,Micromax,143198
West Bengal,2019,1,Huawei,126854
West Bengal,2019,1,Others,1022162
West Bengal,2020,4,Xiaomi,4070350
West Bengal,2020,4,Samsung,3365601
West Bengal,2020,4,Vivo,2206769
West Bengal,2020,4,Oppo,1690166
West Bengal,2020,4,Realme,1095750
West Bengal,2020,4,Motorola,390257
West Bengal,2020,4,Lenovo,354637
West Bengal,2020,4,Asus,283758
West Bengal,2020,4,Huawei,262902
West Bengal,2020,4,Micromax,196449
West Bengal,2020,4,Others,1745454
West Bengal,2020,2,Xiaomi,3510266
West Bengal,2020,2,Samsung,2820007
West Bengal,2020,2,Vivo,1751321
West Bengal,2020,2,Oppo,1382437
West Bengal,2020,2,Realme,851955
West Bengal,2020,2,Motorola,353913
West Bengal,2020,2,Lenovo,327067
West Bengal,2020,2,Asus,255405
West Bengal,2020,2,Huawei,230762
West Bengal,2020,2,Micromax,183519
West Bengal,2020,2,Others,1555370
West Bengal,2020,3,Xiaomi,3792457
West Bengal,2020,3,Samsung,3093948
West Bengal,2020,3,Vivo,1985209
West Bengal,2020,3,Oppo,1540143
West Bengal,2020,3,Realme,970468
West Bengal,2020,3,Motorola,373328
West Bengal,2020,3,Lenovo,341183
West Bengal,2020,3,Asus,270618
West Bengal,2020,3,Huawei,247335
West Bengal,2020,3,Micromax,190350
West Bengal,2020,3,Others,1643327
West Bengal,2020,1,Xiaomi,3213394
West Bengal,2020,1,Samsung,2535508
West Bengal,2020,1,Vivo,1536003
West Bengal,2020,1,Oppo,1220788
West Bengal,2020,1,Realme,746055
West Bengal,2020,1,Motorola,331516
West Bengal,2020,1,Lenovo,313552
West Bengal,2020,1,Asus,237380
West Bengal,2020,1,Huawei,211478
West Bengal,2020,1,Micromax,174080
West Bengal,2020,1,Others,1441068
West Bengal,2022,1,Xiaomi,5586240
West Bengal,2022,1,Samsung,4233598
West Bengal,2022,1,Vivo,3652204
West Bengal,2022,1,Oppo,2480868
West Bengal,2022,1,Realme,2186959
West Bengal,2022,1,Motorola,410790
West Bengal,2022,1,Lenovo,330017
West Bengal,2022,1,Infinix,284678
West Bengal,2022,1,Asus,280347
West Bengal,2022,1,Apple,277752
West Bengal,2022,1,Others,2196334
West Bengal,2021,4,Xiaomi,5313832
West Bengal,2021,4,Samsung,4083535
West Bengal,2021,4,Vivo,3353243
West Bengal,2021,4,Oppo,2309956
West Bengal,2021,4,Realme,1930021
West Bengal,2021,4,Motorola,408826
West Bengal,2021,4,Lenovo,325638
West Bengal,2021,4,Asus,287059
West Bengal,2021,4,Huawei,274009
West Bengal,2021,4,Infinix,254793
West Bengal,2021,4,Others,2103615
West Bengal,2021,2,Xiaomi,4654760
West Bengal,2021,2,Samsung,3778434
West Bengal,2021,2,Vivo,2703412
West Bengal,2021,2,Oppo,1970103
West Bengal,2021,2,Realme,1419072
West Bengal,2021,2,Motorola,402767
West Bengal,2021,2,Lenovo,350841
West Bengal,2021,2,Asus,297579
West Bengal,2021,2,Huawei,272965
West Bengal,2021,2,Apple,201393
West Bengal,2021,2,Others,1928653
West Bengal,2021,3,Xiaomi,4999610
West Bengal,2021,3,Samsung,3933160
West Bengal,2021,3,Vivo,3037405
West Bengal,2021,3,Oppo,2144589
West Bengal,2021,3,Realme,1644196
West Bengal,2021,3,Motorola,402425
West Bengal,2021,3,Lenovo,341420
West Bengal,2021,3,Asus,291778
West Bengal,2021,3,Huawei,280808
West Bengal,2021,3,Apple,218506
West Bengal,2021,3,Others,2029381
West Bengal,2021,1,Xiaomi,4357020
West Bengal,2021,1,Samsung,3588427
West Bengal,2021,1,Vivo,2441181
West Bengal,2021,1,Oppo,1829470
West Bengal,2021,1,Realme,1227019
West Bengal,2021,1,Motorola,400214
West Bengal,2021,1,Lenovo,356875
West Bengal,2021,1,Asus,303793
West Bengal,2021,1,Huawei,275299
West Bengal,2021,1,Micromax,198652
West Bengal,2021,1,Others,1830849
West Bengal,2018,4,Xiaomi,1710240
West Bengal,2018,4,Samsung,1302124
West Bengal,2018,4,Vivo,678746
West Bengal,2018,4,Oppo,557207
West Bengal,2018,4,Realme,340318
West Bengal,2018,4,Lenovo,219466
West Bengal,2018,4,Motorola,216376
West Bengal,2018,4,Micromax,129429
West Bengal,2018,4,Asus,128184
West Bengal,2018,4,Huawei,101601
West Bengal,2018,4,Others,895587
West Bengal,2018,2,Xiaomi,1032175
West Bengal,2018,2,Samsung,760518
West Bengal,2018,2,Vivo,372159
West Bengal,2018,2,Oppo,311433
West Bengal,2018,2,Realme,213272
West Bengal,2018,2,Lenovo,152286
West Bengal,2018,2,Motorola,139123
West Bengal,2018,2,Micromax,98869
West Bengal,2018,2,Asus,79911
West Bengal,2018,2,Gionee,70537
West Bengal,2018,2,Others,603512
West Bengal,2018,3,Xiaomi,1324033
West Bengal,2018,3,Samsung,980572
West Bengal,2018,3,Vivo,495428
West Bengal,2018,3,Oppo,407522
West Bengal,2018,3,Realme,269396
West Bengal,2018,3,Lenovo,177257
West Bengal,2018,3,Motorola,173514
West Bengal,2018,3,Micromax,111238
West Bengal,2018,3,Asus,98821
West Bengal,2018,3,Gionee,85256
West Bengal,2018,3,Others,728703
West Bengal,2018,1,Xiaomi,691026
West Bengal,2018,1,Samsung,519298
West Bengal,2018,1,Vivo,243921
West Bengal,2018,1,Oppo,208584
West Bengal,2018,1,Realme,148665
West Bengal,2018,1,Lenovo,105358
West Bengal,2018,1,Motorola,94958
West Bengal,2018,1,Micromax,65727
West Bengal,2018,1,Asus,57025
West Bengal,2018,1,Gionee,50958
West Bengal,2018,1,Others,419269
Maharashtra,2019,4,Xiaomi,6103857
Maharashtra,2019,4,Samsung,5262077
Maharashtra,2019,4,Vivo,3869506
Maharashtra,2019,4,Oppo,2994940
Maharashtra,2019,4,Realme,901700
Maharashtra,2019,4,Apple,765131
Maharashtra,2019,4,OnePlus,681386
Maharashtra,2019,4,Motorola,672128
Maharashtra,2019,4,Lenovo,367641
Maharashtra,2019,4,Huawei,311865
Maharashtra,2019,4,Others,1815066
Maharashtra,2019,2,Xiaomi,4892831
Maharashtra,2019,2,Samsung,4177428
Maharashtra,2019,2,Vivo,2871247
Maharashtra,2019,2,Oppo,2256129
Maharashtra,2019,2,Realme,671555
Maharashtra,2019,2,Apple,637834
Maharashtra,2019,2,Motorola,590477
Maharashtra,2019,2,OnePlus,584246
Maharashtra,2019,2,Lenovo,336952
Maharashtra,2019,2,Huawei,250636
Maharashtra,2019,2,Others,1507640
Maharashtra,2019,3,Xiaomi,5512362
Maharashtra,2019,3,Samsung,4737873
Maharashtra,2019,3,Vivo,3365190
Maharashtra,2019,3,Oppo,2622932
Maharashtra,2019,3,Realme,776018
Maharashtra,2019,3,Apple,710463
Maharashtra,2019,3,OnePlus,640069
Maharashtra,2019,3,Motorola,634763
Maharashtra,2019,3,Lenovo,350502
Maharashtra,2019,3,Huawei,283713
Maharashtra,2019,3,Others,1679196
Maharashtra,2019,1,Xiaomi,4274491
Maharashtra,2019,1,Samsung,3611915
Maharashtra,2019,1,Vivo,2418126
Maharashtra,2019,1,Oppo,1907902
Maharashtra,2019,1,Realme,585138
Maharashtra,2019,1,Apple,558788
Maharashtra,2019,1,Motorola,534307
Maharashtra,2019,1,OnePlus,525104
Maharashtra,2019,1,Lenovo,306357
Maharashtra,2019,1,Huawei,217773
Maharashtra,2019,1,Others,1344550
Maharashtra,2020,4,Xiaomi,8584570
Maharashtra,2020,4,Samsung,7578573
Maharashtra,2020,4,Vivo,6188503
Maharashtra,2020,4,Oppo,4665421
Maharashtra,2020,4,Realme,1504255
Maharashtra,2020,4,Apple,983306
Maharashtra,2020,4,OnePlus,822805
Maharashtra,2020,4,Motorola,813317
Maharashtra,2020,4,Lenovo,444638
Maharashtra,2020,4,Huawei,413761
Maharashtra,2020,4,Others,2433482
Maharashtra,2020,2,Xiaomi,7291300
Maharashtra,2020,2,Samsung,6335245
Maharashtra,2020,2,Vivo,4942835
Maharashtra,2020,2,Oppo,3797269
Maharashtra,2020,2,Realme,1160245
Maharashtra,2020,2,Apple,858658
Maharashtra,2020,2,OnePlus,742365
Maharashtra,2020,2,Motorola,742088
Maharashtra,2020,2,Lenovo,406197
Maharashtra,2020,2,Huawei,362725
Maharashtra,2020,2,Others,2126159
Maharashtra,2020,3,Xiaomi,7895486
Maharashtra,2020,3,Samsung,6914730
Maharashtra,2020,3,Vivo,5536849
Maharashtra,2020,3,Oppo,4210793
Maharashtra,2020,3,Realme,1316605
Maharashtra,2020,3,Apple,911356
Maharashtra,2020,3,OnePlus,778193
Maharashtra,2020,3,Motorola,776080
Maharashtra,2020,3,Lenovo,423666
Maharashtra,2020,3,Huawei,386542
Maharashtra,2020,3,Others,2259213
Maharashtra,2020,1,Xiaomi,6677147
Maharashtra,2020,1,Samsung,5772343
Maharashtra,2020,1,Vivo,4396537
Maharashtra,2020,1,Oppo,3377366
Maharashtra,2020,1,Realme,1031169
Maharashtra,2020,1,Apple,815679
Maharashtra,2020,1,OnePlus,715746
Maharashtra,2020,1,Motorola,704678
Maharashtra,2020,1,Lenovo,387278
Maharashtra,2020,1,Huawei,338054
Maharashtra,2020,1,Others,1952393
Maharashtra,2022,1,Xiaomi,11340940
Maharashtra,2022,1,Vivo,9873983
Maharashtra,2022,1,Samsung,9447206
Maharashtra,2022,1,Oppo,7009300
Maharashtra,2022,1,Realme,3235912
Maharashtra,2022,1,Apple,1510802
Maharashtra,2022,1,OnePlus,1396866
Maharashtra,2022,1,Motorola,788109
Maharashtra,2022,1,Tecno,572060
Maharashtra,2022,1,Huawei,416025
Maharashtra,2022,1,Others,2636427
Maharashtra,2021,4,Xiaomi,10876133
Maharashtra,2021,4,Vivo,9147706
Maharashtra,2021,4,Samsung,9133368
Maharashtra,2021,4,Oppo,6511923
Maharashtra,2021,4,Realme,2837580
Maharashtra,2021,4,Apple,1382079
Maharashtra,2021,4,OnePlus,1264294
Maharashtra,2021,4,Motorola,794353
Maharashtra,2021,4,Tecno,485180
Maharashtra,2021,4,Huawei,420624
Maharashtra,2021,4,Others,2629266
Maharashtra,2021,2,Xiaomi,9764252
Maharashtra,2021,2,Samsung,8511194
Maharashtra,2021,2,Vivo,7509629
Maharashtra,2021,2,Oppo,5487836
Maharashtra,2021,2,Realme,2003392
Maharashtra,2021,2,Apple,1131848
Maharashtra,2021,2,OnePlus,949407
Maharashtra,2021,2,Motorola,820661
Maharashtra,2021,2,Lenovo,430496
Maharashtra,2021,2,Huawei,429331
Maharashtra,2021,2,Others,2626651
Maharashtra,2021,3,Xiaomi,10369008
Maharashtra,2021,3,Samsung,8810154
Maharashtra,2021,3,Vivo,8354641
Maharashtra,2021,3,Oppo,6005730
Maharashtra,2021,3,Realme,2373088
Maharashtra,2021,3,Apple,1219480
Maharashtra,2021,3,OnePlus,1108387
Maharashtra,2021,3,Motorola,801994
Maharashtra,2021,3,Huawei,436025
Maharashtra,2021,3,Tecno,422485
Maharashtra,2021,3,Others,2680225
Maharashtra,2021,1,Xiaomi,9195320
Maharashtra,2021,1,Samsung,8088910
Maharashtra,2021,1,Vivo,6831786
Maharashtra,2021,1,Oppo,5069410
Maharashtra,2021,1,Realme,1696339
Maharashtra,2021,1,Apple,1054581
Maharashtra,2021,1,OnePlus,870022
Maharashtra,2021,1,Motorola,832101
Maharashtra,2021,1,Lenovo,447713
Maharashtra,2021,1,Huawei,431846
Maharashtra,2021,1,Others,2559509
Maharashtra,2018,4,Xiaomi,3540182
Maharashtra,2018,4,Samsung,2956289
Maharashtra,2018,4,Vivo,1906545
Maharashtra,2018,4,Oppo,1510894
Maharashtra,2018,4,Realme,492198
Maharashtra,2018,4,Apple,470804
Maharashtra,2018,4,Motorola,466650
Maharashtra,2018,4,OnePlus,454556
Maharashtra,2018,4,Lenovo,269382
Maharashtra,2018,4,Huawei,175714
Maharashtra,2018,4,Others,1138388
Maharashtra,2018,2,Xiaomi,2177364
Maharashtra,2018,2,Samsung,1813491
Maharashtra,2018,2,Vivo,1030036
Maharashtra,2018,2,Oppo,852747
Maharashtra,2018,2,Motorola,326189
Maharashtra,2018,2,Realme,312225
Maharashtra,2018,2,OnePlus,312199
Maharashtra,2018,2,Apple,308656
Maharashtra,2018,2,Lenovo,200468
Maharashtra,2018,2,Huawei,103831
Maharashtra,2018,2,Others,785165
Maharashtra,2018,3,Xiaomi,2766078
Maharashtra,2018,3,Samsung,2300594
Maharashtra,2018,3,Vivo,1399253
Maharashtra,2018,3,Oppo,1125654
Maharashtra,2018,3,Realme,390608
Maharashtra,2018,3,Motorola,388369
Maharashtra,2018,3,Apple,375379
Maharashtra,2018,3,OnePlus,373333
Maharashtra,2018,3,Lenovo,228516
Maharashtra,2018,3,Huawei,134410
Maharashtra,2018,3,Others,952839
Maharashtra,2018,1,Xiaomi,1606618
Maharashtra,2018,1,Samsung,1354403
Maharashtra,2018,1,Vivo,722501
Maharashtra,2018,1,Oppo,611419
Maharashtra,2018,1,Motorola,250397
Maharashtra,2018,1,OnePlus,250269
Maharashtra,2018,1,Apple,240145
Maharashtra,2018,1,Realme,238202
Maharashtra,2018,1,Lenovo,157770
Maharashtra,2018,1,Huawei,77241
Maharashtra,2018,1,Others,598029
Assam,2019,4,Xiaomi,517791
Assam,2019,4,Vivo,355815
Assam,2019,4,Samsung,302655
Assam,2019,4,Oppo,254644
Assam,2019,4,Realme,140535
Assam,2019,4,Huawei,35293
Assam,2019,4,Gionee,33438
Assam,2019,4,Motorola,32828
Assam,2019,4,Asus,28977
Assam,2019,4,Lenovo,26680
Assam,2019,4,Others,212564
Assam,2019,2,Xiaomi,397560
Assam,2019,2,Vivo,260776
Assam,2019,2,Samsung,242964
Assam,2019,2,Oppo,188693
Assam,2019,2,Realme,100087
Assam,2019,2,Motorola,28185
Assam,2019,2,Gionee,27145
Assam,2019,2,Huawei,26683
Assam,2019,2,Asus,26345
Assam,2019,2,Lenovo,26095
Assam,2019,2,Others,175595
Assam,2019,3,Xiaomi,463729
Assam,2019,3,Vivo,309395
Assam,2019,3,Samsung,272124
Assam,2019,3,Oppo,222464
Assam,2019,3,Realme,119091
Assam,2019,3,Huawei,31407
Assam,2019,3,Gionee,30833
Assam,2019,3,Motorola,30628
Assam,2019,3,Asus,30395
Assam,2019,3,Lenovo,25713
Assam,2019,3,Others,195744
Assam,2019,1,Xiaomi,334681
Assam,2019,1,Vivo,212982
Assam,2019,1,Samsung,202440
Assam,2019,1,Oppo,153803
Assam,2019,1,Realme,84813
Assam,2019,1,Motorola,24528
Assam,2019,1,Gionee,23250
Assam,2019,1,Lenovo,22797
Assam,2019,1,Asus,22514
